INFO  - 2016-10-06 08:20:30.198; [   ] org.eclipse.jetty.util.log.Log; Logging initialized @1036ms
INFO  - 2016-10-06 08:20:37.200; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/jempbox-1.8.12.jar' to classloader
INFO  - 2016-10-06 08:20:37.201; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/jmatio-1.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.201; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2016-10-06 08:20:37.201; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/metadata-extractor-2.8.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.201; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/pdfbox-2.0.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.201; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/pdfbox-tools-2.0.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.202; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/poi-3.15-beta1.jar' to classloader
INFO  - 2016-10-06 08:20:37.202; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/poi-ooxml-3.15-beta1.jar' to classloader
INFO  - 2016-10-06 08:20:37.202; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/poi-ooxml-schemas-3.15-beta1.jar' to classloader
INFO  - 2016-10-06 08:20:37.202; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/dist/solr-dataimporthandler-6.2.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.202; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/dist/solr-dataimporthandler-extras-6.2.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.203; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/dataimporthandler-extras/lib/activation-1.1.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.203; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/dataimporthandler-extras/lib/gimap-1.5.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.203; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/dataimporthandler-extras/lib/javax.mail-1.5.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.203; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2016-10-06 08:20:37.203; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2016-10-06 08:20:37.204; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/aspectjrt-1.8.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.204; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2016-10-06 08:20:37.204; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2016-10-06 08:20:37.204; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.204; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/commons-compress-1.11.jar' to classloader
INFO  - 2016-10-06 08:20:37.205; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/fontbox-2.0.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.205; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/icu4j-56.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.205; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/isoparser-1.1.18.jar' to classloader
INFO  - 2016-10-06 08:20:37.205; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/jackcess-2.1.3.jar' to classloader
INFO  - 2016-10-06 08:20:37.205; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/java-libpst-0.8.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.206; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.206; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/jempbox-1.8.12.jar' to classloader
INFO  - 2016-10-06 08:20:37.206; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/jmatio-1.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.206; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2016-10-06 08:20:37.206; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/metadata-extractor-2.8.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.207; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/pdfbox-2.0.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.207; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/pdfbox-tools-2.0.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.207; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/poi-3.15-beta1.jar' to classloader
INFO  - 2016-10-06 08:20:37.207; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/poi-ooxml-3.15-beta1.jar' to classloader
INFO  - 2016-10-06 08:20:37.207; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/poi-ooxml-schemas-3.15-beta1.jar' to classloader
INFO  - 2016-10-06 08:20:37.208; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/poi-scratchpad-3.15-beta1.jar' to classloader
INFO  - 2016-10-06 08:20:37.208; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/rome-1.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.208; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.208; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/tika-core-1.13.jar' to classloader
INFO  - 2016-10-06 08:20:37.208; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/tika-java7-1.13.jar' to classloader
INFO  - 2016-10-06 08:20:37.209; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/tika-parsers-1.13.jar' to classloader
INFO  - 2016-10-06 08:20:37.209; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/tika-xmp-1.13.jar' to classloader
INFO  - 2016-10-06 08:20:37.209; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/vorbis-java-core-0.8.jar' to classloader
INFO  - 2016-10-06 08:20:37.209; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/vorbis-java-tika-0.8.jar' to classloader
INFO  - 2016-10-06 08:20:37.209; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.210; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.210; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2016-10-06 08:20:37.210; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/xz-1.5.jar' to classloader
INFO  - 2016-10-06 08:20:37.210; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/dist/solr-cell-6.2.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.210; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
INFO  - 2016-10-06 08:20:37.210; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
INFO  - 2016-10-06 08:20:37.211; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/dist/solr-langid-6.2.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.211; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
INFO  - 2016-10-06 08:20:37.211; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/velocity/lib/commons-collections-3.2.2.jar' to classloader
INFO  - 2016-10-06 08:20:37.211; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/velocity/lib/velocity-1.7.jar' to classloader
INFO  - 2016-10-06 08:20:37.211; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.212; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/dist/solr-velocity-6.2.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.202; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/poi-scratchpad-3.15-beta1.jar' to classloader
INFO  - 2016-10-06 08:20:37.213; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/rome-1.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.214; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.214; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/tika-core-1.13.jar' to classloader
INFO  - 2016-10-06 08:20:37.214; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/tika-java7-1.13.jar' to classloader
INFO  - 2016-10-06 08:20:37.215; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/tika-parsers-1.13.jar' to classloader
INFO  - 2016-10-06 08:20:37.215; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/tika-xmp-1.13.jar' to classloader
INFO  - 2016-10-06 08:20:37.215; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/vorbis-java-core-0.8.jar' to classloader
INFO  - 2016-10-06 08:20:37.216; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/vorbis-java-tika-0.8.jar' to classloader
INFO  - 2016-10-06 08:20:37.216; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.218; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.219; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2016-10-06 08:20:37.219; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/extraction/lib/xz-1.5.jar' to classloader
INFO  - 2016-10-06 08:20:37.219; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/dist/solr-cell-6.2.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.220; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
INFO  - 2016-10-06 08:20:37.220; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
INFO  - 2016-10-06 08:20:37.220; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/dist/solr-langid-6.2.1.jar' to classloader
INFO  - 2016-10-06 08:20:37.222; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
INFO  - 2016-10-06 08:20:37.222; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/velocity/lib/commons-collections-3.2.2.jar' to classloader
INFO  - 2016-10-06 08:20:37.223; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/velocity/lib/velocity-1.7.jar' to classloader
INFO  - 2016-10-06 08:20:37.223; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
INFO  - 2016-10-06 08:20:37.223; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/E:/solr-6.2.1/dist/solr-velocity-6.2.1.jar' to classloader
INFO  - 2016-10-06 08:20:38.876; [   ] org.apache.solr.core.SolrConfig; current version of requestparams : -1
INFO  - 2016-10-06 08:20:38.884; [   ] org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
